candidate_id,project,file,start_line,end_line,candidate_type,dominant_issue,complexity_proxy,request_parameters,session_keys,database_tables,dom_selectors,forms,allowed_transformations,oracle_status
dolibarr-C2000,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Workbook.php,533,690,long_method_or_region,Long or Complex Region,24,,,,,,Extract Method,pending
dolibarr-C2001,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Workbook.php,1002,1116,long_method_or_region,Long or Complex Region,24,,,,,,Extract Method,pending
dolibarr-C2002,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Worksheet.php,1,4447,sql_data_access,SQL/Data Access Region,662,,,a;bottom;cell;disk;left;memory;printer;right;the;top;writeString,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C2003,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Worksheet.php,280,541,long_method_or_region,Long or Complex Region,34,,,,,,Extract Method,pending
dolibarr-C2004,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Worksheet.php,784,866,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C2005,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Worksheet.php,1046,1141,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dolibarr-C2006,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Worksheet.php,1412,1466,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2007,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Worksheet.php,1588,1672,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
dolibarr-C2008,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Worksheet.php,2034,2117,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dolibarr-C2009,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Worksheet.php,2288,2355,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2010,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Worksheet.php,2458,2539,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2011,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Worksheet.php,2662,2879,long_method_or_region,Long or Complex Region,36,,,,,,Extract Method,pending
dolibarr-C2012,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Worksheet.php,2937,4400,long_method_or_region,Long or Complex Region,371,,,,,,Extract Method,pending
dolibarr-C2013,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Worksheet.php,4400,4448,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2014,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xls/Xf.php,150,251,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dolibarr-C2015,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Chart.php,218,347,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
dolibarr-C2016,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Chart.php,347,401,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dolibarr-C2017,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Chart.php,401,524,long_method_or_region,Long or Complex Region,6,,,,,,Extract Method,pending
dolibarr-C2018,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Chart.php,524,1006,long_method_or_region,Long or Complex Region,61,,,,,,Extract Method,pending
dolibarr-C2019,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Chart.php,1070,1254,long_method_or_region,Long or Complex Region,32,,,,,,Extract Method,pending
dolibarr-C2020,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Chart.php,1289,1379,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dolibarr-C2021,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/ContentTypes.php,23,195,long_method_or_region,Long or Complex Region,36,,,,,,Extract Method,pending
dolibarr-C2022,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/DocProps.php,19,118,long_method_or_region,Long or Complex Region,3,,,,,,Extract Method,pending
dolibarr-C2023,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Drawing.php,162,296,long_method_or_region,Long or Complex Region,3,,,,,,Extract Method,pending
dolibarr-C2024,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Drawing.php,296,443,long_method_or_region,Long or Complex Region,4,,,,,,Extract Method,pending
dolibarr-C2025,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Rels.php,179,280,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C2026,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/StringTable.php,118,201,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2027,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/StringTable.php,201,265,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2028,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Style.php,27,156,long_method_or_region,Long or Complex Region,8,,,,,,Extract Method,pending
dolibarr-C2029,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Style.php,255,334,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
dolibarr-C2030,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Style.php,375,449,long_method_or_region,Long or Complex Region,21,,,,,,Extract Method,pending
dolibarr-C2031,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Style.php,449,513,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dolibarr-C2032,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Theme.php,118,802,long_method_or_region,Long or Complex Region,2,,,,,,Extract Method,pending
dolibarr-C2033,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Worksheet.php,35,138,long_method_or_region,Long or Complex Region,2,,,,,,Extract Method,pending
dolibarr-C2034,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Worksheet.php,138,184,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2035,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Worksheet.php,200,311,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
dolibarr-C2036,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Worksheet.php,362,426,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dolibarr-C2037,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Worksheet.php,426,462,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
dolibarr-C2038,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Worksheet.php,462,538,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dolibarr-C2039,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Worksheet.php,538,604,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
dolibarr-C2040,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Worksheet.php,740,830,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
dolibarr-C2041,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Worksheet.php,952,1040,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C2042,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Writer/Xlsx/Worksheet.php,1040,1159,long_method_or_region,Long or Complex Region,31,,,,,,Extract Method,pending
dolibarr-C2043,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/CholeskyDecomposition.php,110,148,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dolibarr-C2044,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/EigenvalueDecomposition.php,76,183,long_method_or_region,Long or Complex Region,22,,,,,,Extract Method,pending
dolibarr-C2045,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/EigenvalueDecomposition.php,183,290,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
dolibarr-C2046,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/EigenvalueDecomposition.php,290,375,long_method_or_region,Long or Complex Region,21,,,,,,Extract Method,pending
dolibarr-C2047,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/EigenvalueDecomposition.php,398,784,long_method_or_region,Long or Complex Region,79,,,,,,Extract Method,pending
dolibarr-C2048,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/LUDecomposition.php,69,129,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C2049,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/LUDecomposition.php,250,286,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2050,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/Matrix.php,56,117,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2051,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/Matrix.php,169,309,long_method_or_region,Long or Complex Region,28,,,,,,Extract Method,pending
dolibarr-C2052,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/Matrix.php,529,588,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2053,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/Matrix.php,633,693,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2054,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/Matrix.php,739,799,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2055,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/Matrix.php,799,864,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dolibarr-C2056,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/Matrix.php,1001,1096,long_method_or_region,Long or Complex Region,23,,,,,,Extract Method,pending
dolibarr-C2057,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/Matrix.php,1096,1155,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2058,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/QRDecomposition.php,59,101,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2059,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/QRDecomposition.php,208,250,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dolibarr-C2060,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/JAMA/SingularValueDecomposition.php,65,447,long_method_or_region,Long or Complex Region,100,,,,,,Extract Method,pending
dolibarr-C2061,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/OLE/ChainedBlockStream.php,49,104,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dolibarr-C2062,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/Trend/PolynomialBestFit.php,124,183,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dolibarr-C2063,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/Trend/PowerBestFit.php,77,106,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2064,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/Trend/Trend.php,51,121,long_method_or_region,Long or Complex Region,22,,,,,,Extract Method,pending
dolibarr-C2065,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/OLE/PPS/Root.php,88,149,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dolibarr-C2066,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/OLE/PPS/Root.php,149,189,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dolibarr-C2067,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/OLE/PPS/Root.php,203,282,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dolibarr-C2068,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/OLE/PPS/Root.php,314,364,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dolibarr-C2069,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Shared/OLE/PPS/Root.php,386,467,long_method_or_region,Long or Complex Region,27,,,,,,Extract Method,pending
dolibarr-C2070,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Reader/Security/XmlScanner.php,78,121,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dolibarr-C2071,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Reader/Xls/Escher.php,81,181,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
dolibarr-C2072,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Reader/Xlsx/Chart.php,59,222,long_method_or_region,Long or Complex Region,37,,,,,,Extract Method,pending
dolibarr-C2073,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Reader/Xlsx/Chart.php,266,329,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C2074,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Reader/Xlsx/Chart.php,434,501,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
dolibarr-C2075,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Chart/Renderer/JpGraph.php,275,338,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2076,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Chart/Renderer/JpGraph.php,338,422,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
dolibarr-C2077,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Chart/Renderer/JpGraph.php,610,682,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
dolibarr-C2078,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Chart/Renderer/JpGraph.php,709,760,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2079,dolibarr,htdocs/includes/phpoffice/PhpSpreadsheet/Chart/Renderer/JpGraph.php,760,857,long_method_or_region,Long or Complex Region,21,,,,,,Extract Method,pending
dolibarr-C2080,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel.php,1052,1135,long_method_or_region,Long or Complex Region,24,,,,,,Extract Method,pending
dolibarr-C2081,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,1962,2033,long_method_or_region,Long or Complex Region,22,,,,,,Extract Method,pending
dolibarr-C2082,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,2229,2291,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C2083,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,2375,2423,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C2084,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,2500,2530,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dolibarr-C2085,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,2543,2577,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dolibarr-C2086,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,2621,2649,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2087,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,2656,2700,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dolibarr-C2088,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,2740,3079,long_method_or_region,Long or Complex Region,97,,,,,,Extract Method,pending
dolibarr-C2089,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,3098,3372,long_method_or_region,Long or Complex Region,75,,,,,,Extract Method,pending
dolibarr-C2090,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,3372,3495,long_method_or_region,Long or Complex Region,33,,,,,,Extract Method,pending
dolibarr-C2091,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,3498,3529,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dolibarr-C2092,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,3532,3653,long_method_or_region,Long or Complex Region,32,,,,,,Extract Method,pending
dolibarr-C2093,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,3661,3727,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C2094,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation.php,3806,3881,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C2095,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Cell.php,225,270,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dolibarr-C2096,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Cell.php,270,318,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
dolibarr-C2097,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Cell.php,854,917,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2098,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/DocumentProperties.php,477,535,long_method_or_region,Long or Complex Region,36,,,,,,Extract Method,pending
dolibarr-C2099,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/DocumentProperties.php,535,588,long_method_or_region,Long or Complex Region,35,,,,,,Extract Method,pending
dolibarr-C2100,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/IOFactory.php,221,287,long_method_or_region,Long or Complex Region,23,,,,,,Extract Method,pending
dolibarr-C2101,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/ReferenceHelper.php,383,653,long_method_or_region,Long or Complex Region,54,,,,,,Extract Method,pending
dolibarr-C2102,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/ReferenceHelper.php,653,792,long_method_or_region,Long or Complex Region,41,,,,,,Extract Method,pending
dolibarr-C2103,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Style.php,217,500,long_method_or_region,Long or Complex Region,75,,,,,,Extract Method,pending
dolibarr-C2104,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Worksheet.php,1,2945,sql_data_access,SQL/Data Access Region,260,,,a;column;dimensions;images;range;row;the;this;values;within;worksheet;zero,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C2105,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Worksheet.php,724,786,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dolibarr-C2106,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Worksheet.php,833,894,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C2107,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Worksheet.php,1256,1304,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dolibarr-C2108,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Worksheet.php,1581,1623,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2109,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Worksheet.php,2405,2451,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dolibarr-C2110,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Worksheet.php,2451,2523,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dolibarr-C2111,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Worksheet.php,2887,2935,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C2112,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/CachedObjectStorage/APC.php,1,295,sql_data_access,SQL/Data Access Region,36,,,APC;a;our;the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C2113,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/CachedObjectStorage/DiscISAM.php,1,219,sql_data_access,SQL/Data Access Region,22,,,a;our;the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C2114,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/CachedObjectStorage/Igbinary.php,1,152,sql_data_access,SQL/Data Access Region,16,,,a;our;the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C2115,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/CachedObjectStorage/Memcache.php,1,312,sql_data_access,SQL/Data Access Region,39,,,Memcache;a;our;the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C2116,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/CachedObjectStorage/MemoryGZip.php,1,137,sql_data_access,SQL/Data Access Region,15,,,a;our;the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C2117,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/CachedObjectStorage/MemorySerialized.php,1,137,sql_data_access,SQL/Data Access Region,15,,,a;our;the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C2118,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/CachedObjectStorage/PHPTemp.php,1,206,sql_data_access,SQL/Data Access Region,22,,,a;our;the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C2119,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/CachedObjectStorage/SQLite.php,1,306,sql_data_access,SQL/Data Access Region,39,,,a;kvp_;one;our;the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C2120,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/CachedObjectStorage/SQLite3.php,1,345,sql_data_access,SQL/Data Access Region,42,,,a;kvp_;one;our;query;the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C2121,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/CachedObjectStorage/Wincache.php,1,294,sql_data_access,SQL/Data Access Region,37,,,Wincache;a;our;the,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C2122,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/Database.php,98,180,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
dolibarr-C2123,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/DateTime.php,292,356,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
dolibarr-C2124,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/DateTime.php,386,425,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dolibarr-C2125,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/DateTime.php,481,540,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
dolibarr-C2126,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/DateTime.php,618,704,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
dolibarr-C2127,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/DateTime.php,791,860,long_method_or_region,Long or Complex Region,23,,,,,,Extract Method,pending
dolibarr-C2128,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/DateTime.php,886,940,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
dolibarr-C2129,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/DateTime.php,968,1055,long_method_or_region,Long or Complex Region,29,,,,,,Extract Method,pending
dolibarr-C2130,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/DateTime.php,1108,1153,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dolibarr-C2131,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/Engineering.php,696,740,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2132,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/Engineering.php,1640,1672,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
dolibarr-C2133,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/Engineering.php,2421,2503,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
dolibarr-C2134,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/Financial.php,694,729,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2135,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/Financial.php,1336,1375,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dolibarr-C2136,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/Financial.php,2106,2162,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
dolibarr-C2137,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/FormulaParser.php,156,403,long_method_or_region,Long or Complex Region,43,,,,,,Extract Method,pending
dolibarr-C2138,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/FormulaParser.php,403,615,long_method_or_region,Long or Complex Region,37,,,,,,Extract Method,pending
dolibarr-C2139,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/Functions.php,557,589,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dolibarr-C2140,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/LookupRef.php,1,876,sql_data_access,SQL/Data Access Region,134,,,a;an;the;which,,,Light Data-Access Isolation;Extract Method,pending
dolibarr-C2141,dolibarr,htdocs/includes/phpoffice/phpexcel/Classes/PHPExcel/Calculation/LookupRef.php,364,430,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
