candidate_id,project,file,start_line,end_line,candidate_type,dominant_issue,complexity_proxy,request_parameters,session_keys,database_tables,dom_selectors,forms,allowed_transformations,oracle_status
phppgadmin-C0304,phppgadmin,classes/database/Postgres.php,6822,6895,sql_data_access,SQL/Data Access Region,16,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0305,phppgadmin,classes/database/Postgres.php,6895,7011,long_method_or_region,Long or Complex Region,24,,,,,,Extract Method,pending
phppgadmin-C0306,phppgadmin,classes/database/Postgres.php,7373,7436,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
phppgadmin-C0307,phppgadmin,classes/database/Postgres.php,7464,7710,sql_data_access,SQL/Data Access Region,67,,,which,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0308,phppgadmin,classes/database/Postgres.php,7710,7815,sql_data_access,SQL/Data Access Region,27,schema,,,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0309,phppgadmin,classes/database/Postgres.php,7815,7908,sql_data_access,SQL/Data Access Region,19,,,one;repeating,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0310,phppgadmin,classes/database/Postgres10.php,1,277,sql_data_access,SQL/Data Access Region,14,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0311,phppgadmin,classes/database/Postgres10.php,29,181,sql_data_access,SQL/Data Access Region,9,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0312,phppgadmin,classes/database/Postgres10.php,181,228,sql_data_access,SQL/Data Access Region,4,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0313,phppgadmin,classes/database/Postgres74.php,1,635,sql_data_access,SQL/Data Access Region,59,,,pg_catalog;pg_database;pg_description,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0314,phppgadmin,classes/database/Postgres74.php,71,112,sql_data_access,SQL/Data Access Region,4,,,pg_database;pg_description,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0315,phppgadmin,classes/database/Postgres74.php,112,258,sql_data_access,SQL/Data Access Region,8,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0316,phppgadmin,classes/database/Postgres74.php,301,344,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
phppgadmin-C0317,phppgadmin,classes/database/Postgres74.php,344,399,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phppgadmin-C0318,phppgadmin,classes/database/Postgres74.php,465,523,sql_data_access,SQL/Data Access Region,5,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0319,phppgadmin,classes/database/Postgres74.php,585,625,sql_data_access,SQL/Data Access Region,2,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0320,phppgadmin,classes/database/Postgres80.php,1,354,sql_data_access,SQL/Data Access Region,30,,,pg_catalog;pg_database;pg_description;pg_shadow,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0321,phppgadmin,classes/database/Postgres80.php,70,112,sql_data_access,SQL/Data Access Region,4,,,pg_catalog;pg_database;pg_description,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0322,phppgadmin,classes/database/Postgres81.php,1,296,sql_data_access,SQL/Data Access Region,28,autovacuum_analyze_scale_factor;autovacuum_analyze_threshold;autovacuum_enabled;autovacuum_vacuum_cost_delay;autovacuum_vacuum_cost_limit;autovacuum_vacuum_scale_factor;autovacuum_vacuum_threshold,,pg_catalog;pg_locks,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0323,phppgadmin,classes/database/Postgres81.php,65,113,sql_data_access,SQL/Data Access Region,7,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0324,phppgadmin,classes/database/Postgres81.php,143,234,sql_data_access,SQL/Data Access Region,11,autovacuum_analyze_scale_factor;autovacuum_analyze_threshold;autovacuum_enabled;autovacuum_vacuum_cost_delay;autovacuum_vacuum_cost_limit;autovacuum_vacuum_scale_factor;autovacuum_vacuum_threshold,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0325,phppgadmin,classes/database/Postgres82.php,1,359,sql_data_access,SQL/Data Access Region,31,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0326,phppgadmin,classes/database/Postgres82.php,142,189,sql_data_access,SQL/Data Access Region,6,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0327,phppgadmin,classes/database/Postgres82.php,189,261,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
phppgadmin-C0328,phppgadmin,classes/database/Postgres83.php,1,363,sql_data_access,SQL/Data Access Region,31,autovacuum_analyze_scale_factor;autovacuum_analyze_threshold;autovacuum_enabled;autovacuum_freeze_max_age;autovacuum_vacuum_cost_delay;autovacuum_vacuum_cost_limit;autovacuum_vacuum_scale_factor;autovacuum_vacuum_threshold;vacuum_freeze_min_age,,pg_autovacuum;pg_catalog;pg_class;pg_namespace,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0329,phppgadmin,classes/database/Postgres83.php,67,111,sql_data_access,SQL/Data Access Region,4,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0330,phppgadmin,classes/database/Postgres83.php,111,155,sql_data_access,SQL/Data Access Region,2,,,pg_autovacuum;pg_class;pg_namespace,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0331,phppgadmin,classes/database/Postgres83.php,155,254,sql_data_access,SQL/Data Access Region,13,autovacuum_analyze_scale_factor;autovacuum_analyze_threshold;autovacuum_enabled;autovacuum_freeze_max_age;autovacuum_vacuum_cost_delay;autovacuum_vacuum_cost_limit;autovacuum_vacuum_scale_factor;autovacuum_vacuum_threshold;vacuum_freeze_min_age,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
phppgadmin-C0332,phppgadmin,classes/database/Postgres83.php,284,311,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phppgadmin-C0333,phppgadmin,classes/database/Postgres84.php,80,227,sql_data_access,SQL/Data Access Region,8,,,pg_catalog,,,Light Data-Access Isolation;Extract Method,pending
