candidate_id,project,file,start_line,end_line,candidate_type,dominant_issue,complexity_proxy,request_parameters,session_keys,database_tables,dom_selectors,forms,allowed_transformations,oracle_status
dokuwiki-C0352,dokuwiki,inc/parser/handler.php,1424,1658,long_method_or_region,Long or Complex Region,37,,,,,,Extract Method,pending
dokuwiki-C0353,dokuwiki,inc/parser/handler.php,1745,1812,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dokuwiki-C0354,dokuwiki,inc/parser/lexer.php,158,217,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
dokuwiki-C0355,dokuwiki,inc/parser/parser.php,1,1034,mixed_php_html,Mixed PHP/HTML,121,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0356,dokuwiki,inc/parser/parser.php,362,422,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0357,dokuwiki,inc/parser/parser.php,855,882,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dokuwiki-C0358,dokuwiki,inc/parser/parser.php,944,962,long_method_or_region,Long or Complex Region,25,,,,,,Extract Method,pending
dokuwiki-C0359,dokuwiki,inc/parser/renderer.php,821,884,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
dokuwiki-C0360,dokuwiki,inc/parser/xhtml.php,1,1970,mixed_php_html,Mixed PHP/HTML,239,,,,#fn__;#fnt__;.class=;.class=\;.code;.content;.curid;.detail;.fn;.fn_bot;.fn_top;.footnotes;.icon;.inline;.level;.li;.media;.mediafile;.mf_;.no,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0361,dokuwiki,inc/parser/xhtml.php,141,202,long_method_or_region,Long or Complex Region,10,,,,#fn__;.content;.fn;.fn_bot;.footnotes,,Extract Method,pending
dokuwiki-C0362,dokuwiki,inc/parser/xhtml.php,875,966,long_method_or_region,Long or Complex Region,18,,,,.curid;.media;.wikilink1;.wikilink2,,Extract Method,pending
dokuwiki-C0363,dokuwiki,inc/parser/xhtml.php,966,1030,long_method_or_region,Long or Complex Region,14,,,,.media;.urlextern,,Extract Method,pending
dokuwiki-C0364,dokuwiki,inc/parser/xhtml.php,1030,1085,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0365,dokuwiki,inc/parser/xhtml.php,1177,1233,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
dokuwiki-C0366,dokuwiki,inc/parser/xhtml.php,1233,1280,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0367,dokuwiki,inc/parser/xhtml.php,1280,1372,long_method_or_region,Long or Complex Region,19,,,,.detail;.li;.rss,,Extract Method,pending
dokuwiki-C0368,dokuwiki,inc/parser/xhtml.php,1606,1716,long_method_or_region,Long or Complex Region,29,,,,.media,,Extract Method,pending
dokuwiki-C0369,dokuwiki,inc/parser/xhtml.php,1837,1911,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
dokuwiki-C0370,dokuwiki,inc/parser/xhtmlsummary.php,1,89,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0371,dokuwiki,inc/Ui/Admin.php,1,173,mixed_php_html,Mixed PHP/HTML,22,,,,#admin__version;.admin_plugins;.admin_tasks;.icon;.li;.prompt;.ui-admin,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0372,dokuwiki,inc/Ui/Search.php,1,644,mixed_php_html,Mixed PHP/HTML,62,,,,.clearer;.hits;.lastmod;.nothing;.search_fullpage_result;.search_fulltextresult;.search_quickhits;.search_quickresult;.search_results,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0373,dokuwiki,inc/Ui/Search.php,306,367,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
dokuwiki-C0374,dokuwiki,inc/Ui/SearchState.php,1,141,mixed_php_html,Mixed PHP/HTML,13,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0375,dokuwiki,inc/Menu/Item/AbstractItem.php,1,253,mixed_php_html,Mixed PHP/HTML,22,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0376,dokuwiki,inc/lang/da/lang.php,1,356,mixed_php_html,Mixed PHP/HTML,27,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0377,dokuwiki,inc/lang/en/lang.php,1,389,mixed_php_html_sql,SQL in Presentation Logic,30,,,Profile;subscription;the;this,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
dokuwiki-C0378,dokuwiki,inc/lang/et/lang.php,1,336,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0379,dokuwiki,inc/lang/fr/lang.php,1,389,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0380,dokuwiki,inc/lang/hu/lang.php,1,350,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0381,dokuwiki,inc/lang/mk/lang.php,1,226,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0382,dokuwiki,inc/lang/mr/lang.php,1,265,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0383,dokuwiki,inc/lang/no/lang.php,1,366,mixed_php_html,Mixed PHP/HTML,30,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0384,dokuwiki,inc/lang/pt-br/lang.php,1,361,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
dokuwiki-C0385,dokuwiki,inc/lang/sq/lang.php,1,236,mixed_php_html,Mixed PHP/HTML,12,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
